timestamp,pressure_sensor_1,pressure_sensor_2,bend_sensor_1,bend_sensor_2,bend_sensor_3,sensor_pair_1_flag,sensor_pair_2_flag
2024:08:01:10:56:00.885,700.0,665.0,700.0,686.0,714.0,1.0,1.0
2024:08:01:10:56:00.935,691.0,656.0,691.0,678.0,705.0,1.0,1.0
2024:08:01:10:56:00.985,683.0,648.0,683.0,670.0,697.0,1.0,1.0
2024:08:01:10:56:01.035,674.0,640.0,674.0,661.0,688.0,1.0,1.0
2024:08:01:10:56:01.085,665.0,632.0,665.0,652.0,679.0,1.0,1.0
2024:08:01:10:56:01.135,657.0,624.0,657.0,644.0,671.0,1.0,1.0
2024:08:01:10:56:01.185,648.0,616.0,648.0,636.0,661.0,1.0,1.0
2024:08:01:10:56:01.235,640.0,608.0,640.0,628.0,653.0,1.0,1.0
2024:08:01:10:56:01.285,631.0,600.0,631.0,619.0,644.0,1.0,1.0
2024:08:01:10:56:01.335,623.0,592.0,623.0,611.0,636.0,1.0,1.0
2024:08:01:10:56:01.385,614.0,584.0,614.0,602.0,627.0,1.0,1.0
2024:08:01:10:56:01.435,606.0,576.0,606.0,594.0,619.0,1.0,1.0
2024:08:01:10:56:01.485,597.0,567.0,597.0,586.0,609.0,1.0,1.0
2024:08:01:10:56:01.535,589.0,559.0,589.0,578.0,601.0,1.0,1.0
2024:08:01:10:56:01.585,580.0,551.0,580.0,569.0,592.0,1.0,1.0
2024:08:01:10:56:01.635,572.0,543.0,572.0,561.0,584.0,1.0,1.0
2024:08:01:10:56:01.685,563.0,535.0,563.0,552.0,575.0,1.0,1.0
2024:08:01:10:56:01.735,555.0,527.0,555.0,544.0,567.0,1.0,1.0
2024:08:01:10:56:01.785,546.0,519.0,546.0,536.0,557.0,1.0,1.0
2024:08:01:10:56:01.835,538.0,511.0,538.0,528.0,549.0,1.0,1.0
2024:08:01:10:56:01.885,529.0,503.0,529.0,519.0,540.0,1.0,1.0
2024:08:01:10:56:01.935,521.0,495.0,521.0,511.0,532.0,1.0,1.0
2024:08:01:10:56:01.985,512.0,486.0,512.0,502.0,523.0,1.0,1.0
2024:08:01:10:56:02.035,503.0,478.0,503.0,493.0,514.0,1.0,0.0
2024:08:01:10:56:02.085,495.0,470.0,495.0,486.0,505.0,1.0,0.0
2024:08:01:10:56:02.135,486.0,462.0,486.0,477.0,496.0,1.0,0.0
2024:08:01:10:56:02.185,478.0,454.0,478.0,469.0,488.0,1.0,0.0
2024:08:01:10:56:02.235,469.0,446.0,469.0,460.0,479.0,0.0,0.0
2024:08:01:10:56:02.285,461.0,438.0,461.0,452.0,471.0,0.0,0.0
2024:08:01:10:56:02.335,452.0,430.0,452.0,443.0,462.0,0.0,0.0
2024:08:01:10:56:02.385,444.0,422.0,444.0,436.0,453.0,0.0,0.0
2024:08:01:10:56:02.435,435.0,414.0,435.0,427.0,444.0,0.0,0.0
2024:08:01:10:56:02.485,427.0,405.0,427.0,419.0,436.0,0.0,0.0
2024:08:01:10:56:02.535,418.0,397.0,418.0,410.0,427.0,0.0,0.0
2024:08:01:10:56:02.585,410.0,389.0,410.0,402.0,419.0,0.0,0.0
2024:08:01:10:56:02.635,401.0,381.0,401.0,393.0,410.0,0.0,0.0
2024:08:01:10:56:02.685,393.0,373.0,393.0,386.0,401.0,0.0,0.0
2024:08:01:10:56:02.735,384.0,365.0,384.0,377.0,392.0,0.0,0.0
2024:08:01:10:56:02.785,376.0,357.0,376.0,369.0,384.0,0.0,0.0
2024:08:01:10:56:02.835,367.0,349.0,367.0,360.0,375.0,0.0,0.0
2024:08:01:10:56:02.885,359.0,341.0,359.0,352.0,367.0,0.0,0.0
2024:08:01:10:56:02.935,350.0,333.0,350.0,343.0,357.0,0.0,0.0
2024:08:01:10:56:02.985,342.0,324.0,342.0,336.0,349.0,0.0,0.0
2024:08:01:10:56:03.035,333.0,316.0,333.0,327.0,340.0,0.0,0.0
2024:08:01:10:56:03.085,324.0,308.0,324.0,318.0,331.0,0.0,0.0
2024:08:01:10:56:03.135,316.0,300.0,316.0,310.0,323.0,0.0,0.0
2024:08:01:10:56:03.185,307.0,292.0,307.0,301.0,314.0,0.0,0.0
2024:08:01:10:56:03.235,299.0,284.0,299.0,294.0,305.0,0.0,0.0
2024:08:01:10:56:03.285,290.0,276.0,290.0,285.0,296.0,0.0,0.0
2024:08:01:10:56:03.335,282.0,268.0,282.0,277.0,288.0,0.0,0.0
2024:08:01:10:56:03.385,273.0,260.0,273.0,268.0,279.0,0.0,0.0
2024:08:01:10:56:03.435,265.0,252.0,265.0,260.0,271.0,0.0,0.0
2024:08:01:10:56:03.485,256.0,243.0,256.0,251.0,262.0,0.0,0.0
2024:08:01:10:56:03.535,248.0,235.0,248.0,244.0,253.0,0.0,0.0
2024:08:01:10:56:03.585,239.0,227.0,239.0,235.0,244.0,0.0,0.0
2024:08:01:10:56:03.635,231.0,219.0,231.0,227.0,236.0,0.0,0.0
2024:08:01:10:56:03.685,222.0,211.0,222.0,218.0,227.0,0.0,0.0
2024:08:01:10:56:03.735,214.0,203.0,214.0,210.0,219.0,0.0,0.0
2024:08:01:10:56:03.785,205.0,195.0,205.0,201.0,210.0,0.0,0.0
2024:08:01:10:56:03.835,197.0,187.0,197.0,194.0,201.0,0.0,0.0
2024:08:01:10:56:03.885,188.0,179.0,188.0,185.0,192.0,0.0,0.0
2024:08:01:10:56:03.935,180.0,171.0,180.0,177.0,184.0,0.0,0.0
2024:08:01:10:56:03.985,171.0,162.0,171.0,168.0,175.0,0.0,0.0
2024:08:01:10:56:04.035,162.0,154.0,162.0,159.0,166.0,0.0,0.0
2024:08:01:10:56:04.085,154.0,146.0,154.0,151.0,158.0,0.0,0.0
2024:08:01:10:56:04.135,145.0,138.0,145.0,143.0,148.0,0.0,0.0
2024:08:01:10:56:04.185,137.0,130.0,137.0,135.0,140.0,0.0,0.0
2024:08:01:10:56:04.235,128.0,122.0,128.0,126.0,131.0,0.0,0.0
2024:08:01:10:56:04.285,120.0,114.0,120.0,118.0,123.0,0.0,0.0
2024:08:01:10:56:04.335,111.0,106.0,111.0,109.0,114.0,0.0,0.0
2024:08:01:10:56:04.385,103.0,98.0,103.0,101.0,106.0,0.0,0.0
2024:08:01:10:56:04.435,94.0,90.0,94.0,93.0,96.0,0.0,0.0
2024:08:01:10:56:04.485,86.0,81.0,86.0,85.0,88.0,0.0,0.0
2024:08:01:10:56:04.535,77.0,73.0,77.0,76.0,79.0,0.0,0.0
2024:08:01:10:56:04.585,69.0,65.0,69.0,68.0,71.0,0.0,0.0
2024:08:01:10:56:04.635,60.0,57.0,60.0,59.0,62.0,0.0,0.0
2024:08:01:10:56:04.685,52.0,49.0,52.0,51.0,54.0,0.0,0.0
2024:08:01:10:56:04.735,43.0,41.0,43.0,43.0,44.0,0.0,0.0
2024:08:01:10:56:04.785,35.0,33.0,35.0,35.0,36.0,0.0,0.0
2024:08:01:10:56:04.835,26.0,25.0,26.0,26.0,27.0,0.0,0.0
2024:08:01:10:56:04.885,18.0,17.0,18.0,18.0,19.0,0.0,0.0
2024:08:01:10:56:04.935,9.0,9.0,9.0,9.0,10.0,0.0,0.0
2024:08:01:10:56:04.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024:08:01:10:56:05.035,0.0,0.0,18.0,18.0,19.0,0.0,0.0
2024:08:01:10:56:05.085,0.0,0.0,35.0,35.0,36.0,0.0,0.0
2024:08:01:10:56:05.135,0.0,0.0,52.0,51.0,54.0,0.0,0.0
2024:08:01:10:56:05.185,0.0,0.0,69.0,68.0,71.0,0.0,0.0
2024:08:01:10:56:05.235,0.0,0.0,86.0,85.0,88.0,0.0,0.0
2024:08:01:10:56:05.285,0.0,0.0,103.0,101.0,106.0,0.0,0.0
2024:08:01:10:56:05.335,0.0,0.0,120.0,118.0,123.0,0.0,0.0
2024:08:01:10:56:05.385,0.0,0.0,137.0,135.0,140.0,0.0,0.0
2024:08:01:10:56:05.435,0.0,0.0,154.0,151.0,158.0,0.0,0.0
2024:08:01:10:56:05.485,0.0,0.0,171.0,168.0,175.0,0.0,0.0
2024:08:01:10:56:05.535,0.0,0.0,188.0,185.0,192.0,0.0,0.0
2024:08:01:10:56:05.585,0.0,0.0,205.0,201.0,210.0,0.0,0.0
2024:08:01:10:56:05.635,0.0,0.0,222.0,218.0,227.0,0.0,0.0
2024:08:01:10:56:05.685,0.0,0.0,239.0,235.0,244.0,0.0,0.0
2024:08:01:10:56:05.735,0.0,0.0,256.0,251.0,262.0,0.0,0.0
2024:08:01:10:56:05.785,0.0,0.0,273.0,268.0,279.0,0.0,0.0
2024:08:01:10:56:05.835,0.0,0.0,290.0,285.0,296.0,0.0,0.0
2024:08:01:10:56:05.885,0.0,0.0,307.0,301.0,314.0,0.0,0.0
2024:08:01:10:56:05.935,0.0,0.0,324.0,318.0,331.0,0.0,0.0
2024:08:01:10:56:05.985,0.0,0.0,341.0,335.0,348.0,0.0,0.0
2024:08:01:10:56:06.035,18.0,17.0,359.0,352.0,367.0,0.0,0.0
2024:08:01:10:56:06.085,35.0,33.0,376.0,369.0,384.0,0.0,0.0
2024:08:01:10:56:06.135,52.0,49.0,393.0,386.0,401.0,0.0,0.0
2024:08:01:10:56:06.185,69.0,65.0,410.0,402.0,419.0,0.0,0.0
2024:08:01:10:56:06.235,86.0,81.0,427.0,419.0,436.0,0.0,0.0
2024:08:01:10:56:06.285,103.0,98.0,444.0,436.0,453.0,0.0,0.0
2024:08:01:10:56:06.335,120.0,114.0,461.0,452.0,471.0,0.0,0.0
2024:08:01:10:56:06.385,137.0,130.0,478.0,469.0,488.0,0.0,0.0
2024:08:01:10:56:06.435,154.0,146.0,495.0,486.0,505.0,0.0,0.0
2024:08:01:10:56:06.485,171.0,162.0,512.0,502.0,523.0,0.0,0.0
2024:08:01:10:56:06.535,188.0,179.0,529.0,519.0,540.0,0.0,0.0
2024:08:01:10:56:06.585,205.0,195.0,546.0,536.0,557.0,0.0,0.0
2024:08:01:10:56:06.635,222.0,211.0,563.0,552.0,575.0,0.0,0.0
2024:08:01:10:56:06.685,239.0,227.0,580.0,569.0,592.0,0.0,0.0
2024:08:01:10:56:06.735,256.0,243.0,597.0,586.0,609.0,0.0,0.0
2024:08:01:10:56:06.785,273.0,260.0,614.0,602.0,627.0,0.0,0.0
2024:08:01:10:56:06.835,290.0,276.0,631.0,619.0,644.0,0.0,0.0
2024:08:01:10:56:06.885,307.0,292.0,648.0,636.0,661.0,0.0,0.0
2024:08:01:10:56:06.935,324.0,308.0,665.0,652.0,679.0,0.0,0.0
2024:08:01:10:56:06.985,341.0,324.0,682.0,669.0,696.0,0.0,0.0
2024:08:01:10:56:07.035,359.0,341.0,700.0,686.0,714.0,0.0,0.0
2024:08:01:10:56:07.085,376.0,357.0,717.0,703.0,732.0,0.0,0.0
2024:08:01:10:56:07.135,393.0,373.0,734.0,720.0,749.0,0.0,0.0
2024:08:01:10:56:07.185,410.0,389.0,751.0,736.0,767.0,0.0,0.0
2024:08:01:10:56:07.235,427.0,405.0,768.0,753.0,784.0,0.0,0.0
2024:08:01:10:56:07.285,444.0,422.0,785.0,770.0,801.0,1.0,0.0
2024:08:01:10:56:07.335,461.0,438.0,802.0,786.0,819.0,1.0,0.0
2024:08:01:10:56:07.385,478.0,454.0,819.0,803.0,836.0,1.0,1.0
2024:08:01:10:56:07.435,495.0,470.0,836.0,820.0,853.0,1.0,1.0
2024:08:01:10:56:07.485,512.0,486.0,853.0,836.0,871.0,1.0,1.0
2024:08:01:10:56:07.535,529.0,503.0,870.0,853.0,888.0,1.0,1.0
2024:08:01:10:56:07.585,546.0,519.0,887.0,870.0,905.0,1.0,1.0
2024:08:01:10:56:07.635,563.0,535.0,904.0,886.0,923.0,1.0,1.0
2024:08:01:10:56:07.685,580.0,551.0,921.0,903.0,940.0,1.0,1.0
2024:08:01:10:56:07.735,597.0,567.0,938.0,920.0,957.0,1.0,1.0
2024:08:01:10:56:07.785,614.0,584.0,955.0,936.0,975.0,1.0,1.0
2024:08:01:10:56:07.835,631.0,600.0,972.0,953.0,992.0,1.0,1.0
2024:08:01:10:56:07.885,648.0,616.0,989.0,970.0,1009.0,1.0,1.0
2024:08:01:10:56:07.935,665.0,632.0,1006.0,986.0,1023.0,1.0,1.0
2024:08:01:10:56:07.985,682.0,648.0,1023.0,1003.0,1023.0,1.0,1.0
2024:08:01:10:56:08.035,700.0,665.0,1023.0,1003.0,1023.0,1.0,1.0
2024:08:01:10:56:08.085,717.0,681.0,1023.0,1003.0,1023.0,1.0,1.0
2024:08:01:10:56:08.135,734.0,697.0,1023.0,1003.0,1023.0,1.0,1.0
2024:08:01:10:56:08.185,751.0,713.0,1023.0,1003.0,1023.0,1.0,1.0
2024:08:01:10:56:08.235,768.0,729.0,1023.0,1003.0,1023.0,1.0,1.0
2024:08:01:10:56:08.285,785.0,746.0,1023.0,1003.0,1023.0,1.0,1.0
2024:08:01:10:56:08.335,802.0,762.0,1023.0,1003.0,1023.0,1.0,1.0
2024:08:01:10:56:08.385,819.0,778.0,1023.0,1003.0,1023.0,1.0,1.0
2024:08:01:10:56:08.435,836.0,794.0,1023.0,1003.0,1023.0,1.0,1.0
2024:08:01:10:56:08.485,853.0,810.0,1023.0,1003.0,1023.0,1.0,1.0
2024:08:01:10:56:08.535,870.0,827.0,1023.0,1003.0,1023.0,1.0,1.0
2024:08:01:10:56:08.585,887.0,843.0,1023.0,1003.0,1023.0,1.0,1.0
2024:08:01:10:56:08.635,904.0,859.0,1023.0,1003.0,1023.0,1.0,1.0
2024:08:01:10:56:08.685,921.0,875.0,1023.0,1003.0,1023.0,1.0,1.0
2024:08:01:10:56:08.735,938.0,891.0,1023.0,1003.0,1023.0,1.0,1.0
2024:08:01:10:56:08.785,955.0,908.0,1023.0,1003.0,1023.0,1.0,1.0
2024:08:01:10:56:08.835,972.0,924.0,1023.0,1003.0,1023.0,1.0,1.0
2024:08:01:10:56:08.885,989.0,940.0,1023.0,1003.0,1023.0,1.0,1.0
2024:08:01:10:56:08.935,1006.0,956.0,1023.0,1003.0,1023.0,1.0,1.0
2024:08:01:10:56:08.985,1023.0,972.0,1023.0,1003.0,1023.0,1.0,1.0
2024:08:01:10:56:09.035,1015.0,964.0,1015.0,995.0,1023.0,1.0,1.0
2024:08:01:10:56:09.085,1006.0,956.0,1006.0,986.0,1023.0,1.0,1.0
2024:08:01:10:56:09.135,998.0,948.0,998.0,979.0,1018.0,1.0,1.0
2024:08:01:10:56:09.185,989.0,940.0,989.0,970.0,1009.0,1.0,1.0
2024:08:01:10:56:09.235,981.0,932.0,981.0,962.0,1001.0,1.0,1.0
2024:08:01:10:56:09.285,972.0,924.0,972.0,953.0,992.0,1.0,1.0
2024:08:01:10:56:09.335,964.0,916.0,964.0,945.0,984.0,1.0,1.0
2024:08:01:10:56:09.385,955.0,908.0,955.0,936.0,975.0,1.0,1.0
2024:08:01:10:56:09.435,947.0,899.0,947.0,929.0,966.0,1.0,1.0
2024:08:01:10:56:09.485,938.0,891.0,938.0,920.0,957.0,1.0,1.0
2024:08:01:10:56:09.535,930.0,883.0,930.0,912.0,949.0,1.0,1.0
2024:08:01:10:56:09.585,921.0,875.0,921.0,903.0,940.0,1.0,1.0
2024:08:01:10:56:09.635,913.0,867.0,913.0,895.0,932.0,1.0,1.0
2024:08:01:10:56:09.685,904.0,859.0,904.0,886.0,923.0,1.0,1.0
2024:08:01:10:56:09.735,896.0,851.0,896.0,879.0,914.0,1.0,1.0
2024:08:01:10:56:09.785,887.0,843.0,887.0,870.0,905.0,1.0,1.0
2024:08:01:10:56:09.835,879.0,835.0,879.0,862.0,897.0,1.0,1.0
2024:08:01:10:56:09.885,870.0,827.0,870.0,853.0,888.0,1.0,1.0
2024:08:01:10:56:09.935,862.0,818.0,862.0,845.0,880.0,1.0,1.0
2024:08:01:10:56:09.985,853.0,810.0,853.0,836.0,871.0,1.0,1.0
2024:08:01:10:56:10.035,844.0,802.0,844.0,828.0,861.0,1.0,1.0
2024:08:01:10:56:10.085,836.0,794.0,836.0,820.0,853.0,1.0,1.0
2024:08:01:10:56:10.135,827.0,786.0,827.0,811.0,844.0,1.0,1.0
2024:08:01:10:56:10.185,819.0,778.0,819.0,803.0,836.0,1.0,1.0
2024:08:01:10:56:10.235,810.0,770.0,810.0,794.0,827.0,1.0,1.0
2024:08:01:10:56:10.285,802.0,762.0,802.0,786.0,819.0,1.0,1.0
2024:08:01:10:56:10.335,793.0,754.0,793.0,778.0,809.0,1.0,1.0
2024:08:01:10:56:10.385,785.0,746.0,785.0,770.0,801.0,1.0,1.0
2024:08:01:10:56:10.435,776.0,737.0,776.0,761.0,792.0,1.0,1.0
2024:08:01:10:56:10.485,768.0,729.0,768.0,753.0,784.0,1.0,1.0
2024:08:01:10:56:10.535,759.0,721.0,759.0,744.0,775.0,1.0,1.0
2024:08:01:10:56:10.585,751.0,713.0,751.0,736.0,767.0,1.0,1.0
2024:08:01:10:56:10.635,742.0,705.0,742.0,728.0,757.0,1.0,1.0
2024:08:01:10:56:10.685,734.0,697.0,734.0,720.0,749.0,1.0,1.0
2024:08:01:10:56:10.735,725.0,689.0,725.0,711.0,740.0,1.0,1.0
2024:08:01:10:56:10.785,717.0,681.0,717.0,703.0,732.0,1.0,1.0
2024:08:01:10:56:10.835,708.0,673.0,708.0,694.0,723.0,1.0,1.0
2024:08:01:10:56:10.885,700.0,665.0,700.0,686.0,714.0,1.0,1.0
2024:08:01:10:56:10.935,691.0,656.0,691.0,678.0,705.0,1.0,1.0
2024:08:01:10:56:10.985,683.0,648.0,683.0,670.0,697.0,1.0,1.0
2024:08:01:10:56:11.035,674.0,640.0,674.0,661.0,688.0,1.0,1.0
2024:08:01:10:56:11.085,665.0,632.0,665.0,652.0,679.0,1.0,1.0
2024:08:01:10:56:11.135,657.0,624.0,657.0,644.0,671.0,1.0,1.0
2024:08:01:10:56:11.185,648.0,616.0,648.0,636.0,661.0,1.0,1.0
2024:08:01:10:56:11.235,640.0,608.0,640.0,628.0,653.0,1.0,1.0
2024:08:01:10:56:11.285,631.0,600.0,631.0,619.0,644.0,1.0,1.0
2024:08:01:10:56:11.335,623.0,592.0,623.0,611.0,636.0,1.0,1.0
2024:08:01:10:56:11.385,614.0,584.0,614.0,602.0,627.0,1.0,1.0
2024:08:01:10:56:11.435,606.0,576.0,606.0,594.0,619.0,1.0,1.0
2024:08:01:10:56:11.485,597.0,567.0,597.0,586.0,609.0,1.0,1.0
2024:08:01:10:56:11.535,589.0,559.0,589.0,578.0,601.0,1.0,1.0
2024:08:01:10:56:11.585,580.0,551.0,580.0,569.0,592.0,1.0,1.0
2024:08:01:10:56:11.635,572.0,543.0,572.0,561.0,584.0,1.0,1.0
2024:08:01:10:56:11.685,563.0,535.0,563.0,552.0,575.0,1.0,1.0
2024:08:01:10:56:11.735,555.0,527.0,555.0,544.0,567.0,1.0,1.0
2024:08:01:10:56:11.785,546.0,519.0,546.0,536.0,557.0,1.0,1.0
2024:08:01:10:56:11.835,538.0,511.0,538.0,528.0,549.0,1.0,1.0
2024:08:01:10:56:11.885,529.0,503.0,529.0,519.0,540.0,1.0,1.0
2024:08:01:10:56:11.935,521.0,495.0,521.0,511.0,532.0,1.0,1.0
2024:08:01:10:56:11.985,512.0,486.0,512.0,502.0,523.0,1.0,1.0
2024:08:01:10:56:12.035,503.0,478.0,503.0,493.0,514.0,1.0,0.0
2024:08:01:10:56:12.085,495.0,470.0,495.0,486.0,505.0,1.0,0.0
2024:08:01:10:56:12.135,486.0,462.0,486.0,477.0,496.0,1.0,0.0
2024:08:01:10:56:12.185,478.0,454.0,478.0,469.0,488.0,1.0,0.0
2024:08:01:10:56:12.235,469.0,446.0,469.0,460.0,479.0,0.0,0.0
2024:08:01:10:56:12.285,461.0,438.0,461.0,452.0,471.0,0.0,0.0
2024:08:01:10:56:12.335,452.0,430.0,452.0,443.0,462.0,0.0,0.0
2024:08:01:10:56:12.385,444.0,422.0,444.0,436.0,453.0,0.0,0.0
2024:08:01:10:56:12.435,435.0,414.0,435.0,427.0,444.0,0.0,0.0
2024:08:01:10:56:12.485,427.0,405.0,427.0,419.0,436.0,0.0,0.0
2024:08:01:10:56:12.535,418.0,397.0,418.0,410.0,427.0,0.0,0.0
2024:08:01:10:56:12.585,410.0,389.0,410.0,402.0,419.0,0.0,0.0
2024:08:01:10:56:12.635,401.0,381.0,401.0,393.0,410.0,0.0,0.0
2024:08:01:10:56:12.685,393.0,373.0,393.0,386.0,401.0,0.0,0.0
2024:08:01:10:56:12.735,384.0,365.0,384.0,377.0,392.0,0.0,0.0
2024:08:01:10:56:12.785,376.0,357.0,376.0,369.0,384.0,0.0,0.0
2024:08:01:10:56:12.835,367.0,349.0,367.0,360.0,375.0,0.0,0.0
2024:08:01:10:56:12.885,359.0,341.0,359.0,352.0,367.0,0.0,0.0
2024:08:01:10:56:12.935,350.0,333.0,350.0,343.0,357.0,0.0,0.0
2024:08:01:10:56:12.985,342.0,324.0,342.0,336.0,349.0,0.0,0.0
2024:08:01:10:56:13.035,333.0,316.0,333.0,327.0,340.0,0.0,0.0
2024:08:01:10:56:13.085,324.0,308.0,324.0,318.0,331.0,0.0,0.0
2024:08:01:10:56:13.135,316.0,300.0,316.0,310.0,323.0,0.0,0.0
2024:08:01:10:56:13.185,307.0,292.0,307.0,301.0,314.0,0.0,0.0
2024:08:01:10:56:13.235,299.0,284.0,299.0,294.0,305.0,0.0,0.0
2024:08:01:10:56:13.285,290.0,276.0,290.0,285.0,296.0,0.0,0.0
2024:08:01:10:56:13.335,282.0,268.0,282.0,277.0,288.0,0.0,0.0
2024:08:01:10:56:13.385,273.0,260.0,273.0,268.0,279.0,0.0,0.0
2024:08:01:10:56:13.435,265.0,252.0,265.0,260.0,271.0,0.0,0.0
2024:08:01:10:56:13.485,256.0,243.0,256.0,251.0,262.0,0.0,0.0
2024:08:01:10:56:13.535,248.0,235.0,248.0,244.0,253.0,0.0,0.0
2024:08:01:10:56:13.585,239.0,227.0,239.0,235.0,244.0,0.0,0.0
2024:08:01:10:56:13.635,231.0,219.0,231.0,227.0,236.0,0.0,0.0
2024:08:01:10:56:13.685,222.0,211.0,222.0,218.0,227.0,0.0,0.0
2024:08:01:10:56:13.735,214.0,203.0,214.0,210.0,219.0,0.0,0.0
2024:08:01:10:56:13.785,205.0,195.0,205.0,201.0,210.0,0.0,0.0
2024:08:01:10:56:13.835,197.0,187.0,197.0,194.0,201.0,0.0,0.0
2024:08:01:10:56:13.885,188.0,179.0,188.0,185.0,192.0,0.0,0.0
2024:08:01:10:56:13.935,180.0,171.0,180.0,177.0,184.0,0.0,0.0
2024:08:01:10:56:13.985,171.0,162.0,171.0,168.0,175.0,0.0,0.0
2024:08:01:10:56:14.035,162.0,154.0,162.0,159.0,166.0,0.0,0.0
2024:08:01:10:56:14.085,154.0,146.0,154.0,151.0,158.0,0.0,0.0
2024:08:01:10:56:14.135,145.0,138.0,145.0,143.0,148.0,0.0,0.0
2024:08:01:10:56:14.185,137.0,130.0,137.0,135.0,140.0,0.0,0.0
2024:08:01:10:56:14.235,128.0,122.0,128.0,126.0,131.0,0.0,0.0
2024:08:01:10:56:14.285,120.0,114.0,120.0,118.0,123.0,0.0,0.0
2024:08:01:10:56:14.335,111.0,106.0,111.0,109.0,114.0,0.0,0.0
2024:08:01:10:56:14.385,103.0,98.0,103.0,101.0,106.0,0.0,0.0
2024:08:01:10:56:14.435,94.0,90.0,94.0,93.0,96.0,0.0,0.0
2024:08:01:10:56:14.485,86.0,81.0,86.0,85.0,88.0,0.0,0.0
2024:08:01:10:56:14.535,77.0,73.0,77.0,76.0,79.0,0.0,0.0
2024:08:01:10:56:14.585,69.0,65.0,69.0,68.0,71.0,0.0,0.0
2024:08:01:10:56:14.635,60.0,57.0,60.0,59.0,62.0,0.0,0.0
2024:08:01:10:56:14.685,52.0,49.0,52.0,51.0,54.0,0.0,0.0
2024:08:01:10:56:14.735,43.0,41.0,43.0,43.0,44.0,0.0,0.0
2024:08:01:10:56:14.785,35.0,33.0,35.0,35.0,36.0,0.0,0.0
2024:08:01:10:56:14.835,26.0,25.0,26.0,26.0,27.0,0.0,0.0
2024:08:01:10:56:14.885,18.0,17.0,18.0,18.0,19.0,0.0,0.0
2024:08:01:10:56:14.935,9.0,9.0,9.0,9.0,10.0,0.0,0.0
2024:08:01:10:56:14.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024:08:01:10:56:15.035,0.0,0.0,18.0,18.0,19.0,0.0,0.0
2024:08:01:10:56:15.085,0.0,0.0,35.0,35.0,36.0,0.0,0.0
2024:08:01:10:56:15.135,0.0,0.0,52.0,51.0,54.0,0.0,0.0
2024:08:01:10:56:15.185,0.0,0.0,69.0,68.0,71.0,0.0,0.0
2024:08:01:10:56:15.235,0.0,0.0,86.0,85.0,88.0,0.0,0.0
2024:08:01:10:56:15.285,0.0,0.0,103.0,101.0,106.0,0.0,0.0
2024:08:01:10:56:15.335,0.0,0.0,120.0,118.0,123.0,0.0,0.0
2024:08:01:10:56:15.385,0.0,0.0,137.0,135.0,140.0,0.0,0.0
2024:08:01:10:56:15.435,0.0,0.0,154.0,151.0,158.0,0.0,0.0
2024:08:01:10:56:15.485,0.0,0.0,171.0,168.0,175.0,0.0,0.0
2024:08:01:10:56:15.535,0.0,0.0,188.0,185.0,192.0,0.0,0.0
2024:08:01:10:56:15.585,0.0,0.0,205.0,201.0,210.0,0.0,0.0
2024:08:01:10:56:15.635,0.0,0.0,222.0,218.0,227.0,0.0,0.0
2024:08:01:10:56:15.685,0.0,0.0,239.0,235.0,244.0,0.0,0.0
2024:08:01:10:56:15.735,0.0,0.0,256.0,251.0,262.0,0.0,0.0
2024:08:01:10:56:15.785,0.0,0.0,273.0,268.0,279.0,0.0,0.0
2024:08:01:10:56:15.835,0.0,0.0,290.0,285.0,296.0,0.0,0.0
2024:08:01:10:56:15.885,0.0,0.0,307.0,301.0,314.0,0.0,0.0
2024:08:01:10:56:15.935,0.0,0.0,324.0,318.0,331.0,0.0,0.0
2024:08:01:10:56:15.985,0.0,0.0,341.0,335.0,348.0,0.0,0.0
2024:08:01:10:56:16.035,18.0,17.0,359.0,352.0,367.0,0.0,0.0
2024:08:01:10:56:16.085,35.0,33.0,376.0,369.0,384.0,0.0,0.0
2024:08:01:10:56:16.135,52.0,49.0,393.0,386.0,401.0,0.0,0.0
2024:08:01:10:56:16.185,69.0,65.0,410.0,402.0,419.0,0.0,0.0
2024:08:01:10:56:16.235,86.0,81.0,427.0,419.0,436.0,0.0,0.0
2024:08:01:10:56:16.285,103.0,98.0,444.0,436.0,453.0,0.0,0.0
2024:08:01:10:56:16.335,120.0,114.0,461.0,452.0,471.0,0.0,0.0
2024:08:01:10:56:16.385,137.0,130.0,478.0,469.0,488.0,0.0,0.0
2024:08:01:10:56:16.435,154.0,146.0,495.0,486.0,505.0,0.0,0.0
2024:08:01:10:56:16.485,171.0,162.0,512.0,502.0,523.0,0.0,0.0
2024:08:01:10:56:16.535,188.0,179.0,529.0,519.0,540.0,0.0,0.0
2024:08:01:10:56:16.585,205.0,195.0,546.0,536.0,557.0,0.0,0.0
2024:08:01:10:56:16.635,222.0,211.0,563.0,552.0,575.0,0.0,0.0
2024:08:01:10:56:16.685,239.0,227.0,580.0,569.0,592.0,0.0,0.0
2024:08:01:10:56:16.735,256.0,243.0,597.0,586.0,609.0,0.0,0.0
2024:08:01:10:56:16.785,273.0,260.0,614.0,602.0,627.0,0.0,0.0
2024:08:01:10:56:16.835,290.0,276.0,631.0,619.0,644.0,0.0,0.0
2024:08:01:10:56:16.885,307.0,292.0,648.0,636.0,661.0,0.0,0.0
2024:08:01:10:56:16.935,324.0,308.0,665.0,652.0,679.0,0.0,0.0
